peak,n,d,condition,epoch,loglik
TRUE,20,2,winsfs_b500_w250,94,-17554077
TRUE,20,2,winsfs_b500_w250,95,-17554695
TRUE,20,2,winsfs_b500_w250,96,-17555311
TRUE,20,2,winsfs_b500_w250,97,-17555927
TRUE,20,2,winsfs_b500_w250,98,-17556542
TRUE,20,2,winsfs_b500_w250,99,-17557155
TRUE,20,2,winsfs_b500_w250,100,-17557768
TRUE,20,2,winsfs_b500_w500,1,-27514627
TRUE,20,2,winsfs_b500_w500,2,-21547477
TRUE,20,2,winsfs_b500_w500,3,-19470823
TRUE,20,2,winsfs_b500_w500,4,-18500417
TRUE,20,2,winsfs_b500_w500,5,-18027368
TRUE,20,2,winsfs_b500_w500,6,-17791369
TRUE,20,2,winsfs_b500_w500,7,-17670139
TRUE,20,2,winsfs_b500_w500,8,-17605216
TRUE,20,2,winsfs_b500_w500,9,-17568588
TRUE,20,2,winsfs_b500_w500,10,-17546729
TRUE,20,2,winsfs_b500_w500,11,-17532960
TRUE,20,2,winsfs_b500_w500,12,-17523866
TRUE,20,2,winsfs_b500_w500,13,-17517619
TRUE,20,2,winsfs_b500_w500,14,-17513192
TRUE,20,2,winsfs_b500_w500,15,-17509980
TRUE,20,2,winsfs_b500_w500,16,-17507611
TRUE,20,2,winsfs_b500_w500,17,-17505844
TRUE,20,2,winsfs_b500_w500,18,-17504519
TRUE,20,2,winsfs_b500_w500,19,-17503526
TRUE,20,2,winsfs_b500_w500,20,-17502786
TRUE,20,2,winsfs_b500_w500,21,-17502244
TRUE,20,2,winsfs_b500_w500,22,-17501857
TRUE,20,2,winsfs_b500_w500,23,-17501594
TRUE,20,2,winsfs_b500_w500,24,-17501431
TRUE,20,2,winsfs_b500_w500,25,-17501349
TRUE,20,2,winsfs_b500_w500,26,-17501334
TRUE,20,2,winsfs_b500_w500,27,-17501375
TRUE,20,2,winsfs_b500_w500,28,-17501461
TRUE,20,2,winsfs_b500_w500,29,-17501586
TRUE,20,2,winsfs_b500_w500,30,-17501744
TRUE,20,2,winsfs_b500_w500,31,-17501929
TRUE,20,2,winsfs_b500_w500,32,-17502137
TRUE,20,2,winsfs_b500_w500,33,-17502366
TRUE,20,2,winsfs_b500_w500,34,-17502612
TRUE,20,2,winsfs_b500_w500,35,-17502873
TRUE,20,2,winsfs_b500_w500,36,-17503147
TRUE,20,2,winsfs_b500_w500,37,-17503432
TRUE,20,2,winsfs_b500_w500,38,-17503726
TRUE,20,2,winsfs_b500_w500,39,-17504029
TRUE,20,2,winsfs_b500_w500,40,-17504340
TRUE,20,2,winsfs_b500_w500,41,-17504657
TRUE,20,2,winsfs_b500_w500,42,-17504980
TRUE,20,2,winsfs_b500_w500,43,-17505308
TRUE,20,2,winsfs_b500_w500,44,-17505640
TRUE,20,2,winsfs_b500_w500,45,-17505976
TRUE,20,2,winsfs_b500_w500,46,-17506316
TRUE,20,2,winsfs_b500_w500,47,-17506658
TRUE,20,2,winsfs_b500_w500,48,-17507004
TRUE,20,2,winsfs_b500_w500,49,-17507351
TRUE,20,2,winsfs_b500_w500,50,-17507701
TRUE,20,2,winsfs_b500_w500,51,-17508053
TRUE,20,2,winsfs_b500_w500,52,-17508406
TRUE,20,2,winsfs_b500_w500,53,-17508761
TRUE,20,2,winsfs_b500_w500,54,-17509117
TRUE,20,2,winsfs_b500_w500,55,-17509474
TRUE,20,2,winsfs_b500_w500,56,-17509832
TRUE,20,2,winsfs_b500_w500,57,-17510190
TRUE,20,2,winsfs_b500_w500,58,-17510550
TRUE,20,2,winsfs_b500_w500,59,-17510910
TRUE,20,2,winsfs_b500_w500,60,-17511270
TRUE,20,2,winsfs_b500_w500,61,-17511631
TRUE,20,2,winsfs_b500_w500,62,-17511992
TRUE,20,2,winsfs_b500_w500,63,-17512353
TRUE,20,2,winsfs_b500_w500,64,-17512715
TRUE,20,2,winsfs_b500_w500,65,-17513076
TRUE,20,2,winsfs_b500_w500,66,-17513438
TRUE,20,2,winsfs_b500_w500,67,-17513799
TRUE,20,2,winsfs_b500_w500,68,-17514161
TRUE,20,2,winsfs_b500_w500,69,-17514522
TRUE,20,2,winsfs_b500_w500,70,-17514883
TRUE,20,2,winsfs_b500_w500,71,-17515245
TRUE,20,2,winsfs_b500_w500,72,-17515605
TRUE,20,2,winsfs_b500_w500,73,-17515966
TRUE,20,2,winsfs_b500_w500,74,-17516326
TRUE,20,2,winsfs_b500_w500,75,-17516686
TRUE,20,2,winsfs_b500_w500,76,-17517046
TRUE,20,2,winsfs_b500_w500,77,-17517405
TRUE,20,2,winsfs_b500_w500,78,-17517764
TRUE,20,2,winsfs_b500_w500,79,-17518123
TRUE,20,2,winsfs_b500_w500,80,-17518481
TRUE,20,2,winsfs_b500_w500,81,-17518839
TRUE,20,2,winsfs_b500_w500,82,-17519196
TRUE,20,2,winsfs_b500_w500,83,-17519553
TRUE,20,2,winsfs_b500_w500,84,-17519910
TRUE,20,2,winsfs_b500_w500,85,-17520266
TRUE,20,2,winsfs_b500_w500,86,-17520621
TRUE,20,2,winsfs_b500_w500,87,-17520976
TRUE,20,2,winsfs_b500_w500,88,-17521331
TRUE,20,2,winsfs_b500_w500,89,-17521685
TRUE,20,2,winsfs_b500_w500,90,-17522038
TRUE,20,2,winsfs_b500_w500,91,-17522391
TRUE,20,2,winsfs_b500_w500,92,-17522744
TRUE,20,2,winsfs_b500_w500,93,-17523096
TRUE,20,2,winsfs_b500_w500,94,-17523447
TRUE,20,2,winsfs_b500_w500,95,-17523798
TRUE,20,2,winsfs_b500_w500,96,-17524148
TRUE,20,2,winsfs_b500_w500,97,-17524498
TRUE,20,2,winsfs_b500_w500,98,-17524847
TRUE,20,2,winsfs_b500_w500,99,-17525196
TRUE,20,2,winsfs_b500_w500,100,-17525544
TRUE,20,4,realsfs,3,-141060720
TRUE,20,4,realsfs,5,-30736403
TRUE,20,4,realsfs,7,-19441156
TRUE,20,4,realsfs,10,-17783737
TRUE,20,4,realsfs,13,-17733513
TRUE,20,4,realsfs,16,-17696636
TRUE,20,4,realsfs,19,-17671013
TRUE,20,4,realsfs,22,-17636581
TRUE,20,4,realsfs,25,-17634548
TRUE,20,4,realsfs,28,-17628880
TRUE,20,4,realsfs,31,-17628182
TRUE,20,4,realsfs,34,-17627872
TRUE,20,4,realsfs,37,-17627847
TRUE,20,4,realsfs,40,-17631300
TRUE,20,4,realsfs,43,-17631689
TRUE,20,4,realsfs,46,-17633886
TRUE,20,4,realsfs,49,-17634345
TRUE,20,4,realsfs,52,-17648965
TRUE,20,4,realsfs,55,-17649637
TRUE,20,4,realsfs,58,-17652038
TRUE,20,4,realsfs,61,-17656640
TRUE,20,4,realsfs,63,-17656987
TRUE,20,4,realsfs,65,-17657336
TRUE,20,4,realsfs,67,-17657688
TRUE,20,4,realsfs,69,-17658041
TRUE,20,4,realsfs,71,-17658397
TRUE,20,4,realsfs,73,-17658754
TRUE,20,4,realsfs,75,-17659105
TRUE,20,4,realsfs,77,-17659459
TRUE,20,4,realsfs,79,-17659815
TRUE,20,4,realsfs,81,-17660173
TRUE,20,4,realsfs,83,-17660533
TRUE,20,4,realsfs,85,-17660896
TRUE,20,4,realsfs,87,-17661260
TRUE,20,4,realsfs,89,-17661627
TRUE,20,4,realsfs,91,-17661995
TRUE,20,4,realsfs,93,-17662366
TRUE,20,4,realsfs,95,-17662739
TRUE,20,4,realsfs,97,-17663113
TRUE,20,4,realsfs,99,-17663490
TRUE,20,4,realsfs,101,-17663869
TRUE,20,4,winsfs_b500_w100,1,-17484385
TRUE,20,4,winsfs_b500_w100,2,-17480678
TRUE,20,4,winsfs_b500_w100,3,-17480154
TRUE,20,4,winsfs_b500_w100,4,-17480230
TRUE,20,4,winsfs_b500_w100,5,-17480753
TRUE,20,4,winsfs_b500_w100,6,-17481635
TRUE,20,4,winsfs_b500_w100,7,-17482816
TRUE,20,4,winsfs_b500_w100,8,-17484248
TRUE,20,4,winsfs_b500_w100,9,-17485893
TRUE,20,4,winsfs_b500_w100,10,-17487721
TRUE,20,4,winsfs_b500_w100,11,-17489707
TRUE,20,4,winsfs_b500_w100,12,-17491828
TRUE,20,4,winsfs_b500_w100,13,-17494069
TRUE,20,4,winsfs_b500_w100,14,-17496415
TRUE,20,4,winsfs_b500_w100,15,-17498852
TRUE,20,4,winsfs_b500_w100,16,-17501372
TRUE,20,4,winsfs_b500_w100,17,-17503965
TRUE,20,4,winsfs_b500_w100,18,-17506624
TRUE,20,4,winsfs_b500_w100,19,-17509342
TRUE,20,4,winsfs_b500_w100,20,-17512114
TRUE,20,4,winsfs_b500_w100,21,-17514936
TRUE,20,4,winsfs_b500_w100,22,-17517803
TRUE,20,4,winsfs_b500_w100,23,-17520711
TRUE,20,4,winsfs_b500_w100,24,-17523658
TRUE,20,4,winsfs_b500_w100,25,-17526641
TRUE,20,4,winsfs_b500_w100,26,-17529657
TRUE,20,4,winsfs_b500_w100,27,-17532653
TRUE,20,4,winsfs_b500_w100,28,-17535599
TRUE,20,4,winsfs_b500_w100,29,-17538543
TRUE,20,4,winsfs_b500_w100,30,-17541469
TRUE,20,4,winsfs_b500_w100,31,-17544420
TRUE,20,4,winsfs_b500_w100,32,-17547359
TRUE,20,4,winsfs_b500_w100,33,-17550309
TRUE,20,4,winsfs_b500_w100,34,-17553278
TRUE,20,4,winsfs_b500_w100,35,-17556266
TRUE,20,4,winsfs_b500_w100,36,-17559273
TRUE,20,4,winsfs_b500_w100,37,-17562284
TRUE,20,4,winsfs_b500_w100,38,-17565255
TRUE,20,4,winsfs_b500_w100,39,-17568182
TRUE,20,4,winsfs_b500_w100,40,-17571117
TRUE,20,4,winsfs_b500_w100,41,-17574036
TRUE,20,4,winsfs_b500_w100,42,-17576958
TRUE,20,4,winsfs_b500_w100,43,-17579882
TRUE,20,4,winsfs_b500_w100,44,-17582758
TRUE,20,4,winsfs_b500_w100,45,-17585638
TRUE,20,4,winsfs_b500_w100,46,-17588528
TRUE,20,4,winsfs_b500_w100,47,-17591429
TRUE,20,4,winsfs_b500_w100,48,-17594340
TRUE,20,4,winsfs_b500_w100,49,-17597259
TRUE,20,4,winsfs_b500_w100,50,-17600189
TRUE,20,4,winsfs_b500_w100,51,-17603126
TRUE,20,4,winsfs_b500_w100,52,-17606072
TRUE,20,4,winsfs_b500_w100,53,-17608988
TRUE,20,4,winsfs_b500_w100,54,-17611893
TRUE,20,4,winsfs_b500_w100,55,-17614776
TRUE,20,4,winsfs_b500_w100,56,-17617636
TRUE,20,4,winsfs_b500_w100,57,-17620469
TRUE,20,4,winsfs_b500_w100,58,-17623262
TRUE,20,4,winsfs_b500_w100,59,-17626042
TRUE,20,4,winsfs_b500_w100,60,-17628824
TRUE,20,4,winsfs_b500_w100,61,-17631587
TRUE,20,4,winsfs_b500_w100,62,-17634310
TRUE,20,4,winsfs_b500_w100,63,-17637038
TRUE,20,4,winsfs_b500_w100,64,-17639748
TRUE,20,4,winsfs_b500_w100,65,-17642454
TRUE,20,4,winsfs_b500_w100,66,-17645130
TRUE,20,4,winsfs_b500_w100,67,-17647810
TRUE,20,4,winsfs_b500_w100,68,-17650489
TRUE,20,4,winsfs_b500_w100,69,-17653165
TRUE,20,4,winsfs_b500_w100,70,-17655843
TRUE,20,4,winsfs_b500_w100,71,-17658525
TRUE,20,4,winsfs_b500_w100,72,-17661208
TRUE,20,4,winsfs_b500_w100,73,-17663895
TRUE,20,4,winsfs_b500_w100,74,-17666583
TRUE,20,4,winsfs_b500_w100,75,-17669259
TRUE,20,4,winsfs_b500_w100,76,-17671932
TRUE,20,4,winsfs_b500_w100,77,-17674598
TRUE,20,4,winsfs_b500_w100,78,-17677233
TRUE,20,4,winsfs_b500_w100,79,-17679859
TRUE,20,4,winsfs_b500_w100,80,-17682476
TRUE,20,4,winsfs_b500_w100,81,-17685097
TRUE,20,4,winsfs_b500_w100,82,-17687717
TRUE,20,4,winsfs_b500_w100,83,-17690334
TRUE,20,4,winsfs_b500_w100,84,-17692945
TRUE,20,4,winsfs_b500_w100,85,-17695557
TRUE,20,4,winsfs_b500_w100,86,-17698164
TRUE,20,4,winsfs_b500_w100,87,-17700759
TRUE,20,4,winsfs_b500_w100,88,-17703345
TRUE,20,4,winsfs_b500_w100,89,-17705911
TRUE,20,4,winsfs_b500_w100,90,-17708478
TRUE,20,4,winsfs_b500_w100,91,-17711038
TRUE,20,4,winsfs_b500_w100,92,-17713592
TRUE,20,4,winsfs_b500_w100,93,-17716147
TRUE,20,4,winsfs_b500_w100,94,-17718703
TRUE,20,4,winsfs_b500_w100,95,-17721258
TRUE,20,4,winsfs_b500_w100,96,-17723815
TRUE,20,4,winsfs_b500_w100,97,-17726355
TRUE,20,4,winsfs_b500_w100,98,-17728894
TRUE,20,4,winsfs_b500_w100,99,-17731434
TRUE,20,4,winsfs_b500_w100,100,-17733972
TRUE,20,4,winsfs_b500_w250,1,-17666842
TRUE,20,4,winsfs_b500_w250,2,-17488104
TRUE,20,4,winsfs_b500_w250,3,-17481768
TRUE,20,4,winsfs_b500_w250,4,-17480777
TRUE,20,4,winsfs_b500_w250,5,-17480301
TRUE,20,4,winsfs_b500_w250,6,-17480010
TRUE,20,4,winsfs_b500_w250,7,-17479846
TRUE,20,4,winsfs_b500_w250,8,-17479783
TRUE,20,4,winsfs_b500_w250,9,-17479809
TRUE,20,4,winsfs_b500_w250,10,-17479913
TRUE,20,4,winsfs_b500_w250,11,-17480088
TRUE,20,4,winsfs_b500_w250,12,-17480328
TRUE,20,4,winsfs_b500_w250,13,-17480628
TRUE,20,4,winsfs_b500_w250,14,-17480982
TRUE,20,4,winsfs_b500_w250,15,-17481387
TRUE,20,4,winsfs_b500_w250,16,-17481840
TRUE,20,4,winsfs_b500_w250,17,-17482337
TRUE,20,4,winsfs_b500_w250,18,-17482875
TRUE,20,4,winsfs_b500_w250,19,-17483451
TRUE,20,4,winsfs_b500_w250,20,-17484063
TRUE,20,4,winsfs_b500_w250,21,-17484709
TRUE,20,4,winsfs_b500_w250,22,-17485387
TRUE,20,4,winsfs_b500_w250,23,-17486095
TRUE,20,4,winsfs_b500_w250,24,-17486830
TRUE,20,4,winsfs_b500_w250,25,-17487592
TRUE,20,4,winsfs_b500_w250,26,-17488379
TRUE,20,4,winsfs_b500_w250,27,-17489189
TRUE,20,4,winsfs_b500_w250,28,-17490021
TRUE,20,4,winsfs_b500_w250,29,-17490875
TRUE,20,4,winsfs_b500_w250,30,-17491748
TRUE,20,4,winsfs_b500_w250,31,-17492640
TRUE,20,4,winsfs_b500_w250,32,-17493550
TRUE,20,4,winsfs_b500_w250,33,-17494476
TRUE,20,4,winsfs_b500_w250,34,-17495419
TRUE,20,4,winsfs_b500_w250,35,-17496378
TRUE,20,4,winsfs_b500_w250,36,-17497350
TRUE,20,4,winsfs_b500_w250,37,-17498337
TRUE,20,4,winsfs_b500_w250,38,-17499337
TRUE,20,4,winsfs_b500_w250,39,-17500350
TRUE,20,4,winsfs_b500_w250,40,-17501374
TRUE,20,4,winsfs_b500_w250,41,-17502411
TRUE,20,4,winsfs_b500_w250,42,-17503458
TRUE,20,4,winsfs_b500_w250,43,-17504516
TRUE,20,4,winsfs_b500_w250,44,-17505584
TRUE,20,4,winsfs_b500_w250,45,-17506663
TRUE,20,4,winsfs_b500_w250,46,-17507750
TRUE,20,4,winsfs_b500_w250,47,-17508847
TRUE,20,4,winsfs_b500_w250,48,-17509952
TRUE,20,4,winsfs_b500_w250,49,-17511066
TRUE,20,4,winsfs_b500_w250,50,-17512187
TRUE,20,4,winsfs_b500_w250,51,-17513317
TRUE,20,4,winsfs_b500_w250,52,-17514454
TRUE,20,4,winsfs_b500_w250,53,-17515599
TRUE,20,4,winsfs_b500_w250,54,-17516750
TRUE,20,4,winsfs_b500_w250,55,-17517908
TRUE,20,4,winsfs_b500_w250,56,-17519073
TRUE,20,4,winsfs_b500_w250,57,-17520245
TRUE,20,4,winsfs_b500_w250,58,-17521422
TRUE,20,4,winsfs_b500_w250,59,-17522606
TRUE,20,4,winsfs_b500_w250,60,-17523795
TRUE,20,4,winsfs_b500_w250,61,-17524990
TRUE,20,4,winsfs_b500_w250,62,-17526190
TRUE,20,4,winsfs_b500_w250,63,-17527396
TRUE,20,4,winsfs_b500_w250,64,-17528608
TRUE,20,4,winsfs_b500_w250,65,-17529824
TRUE,20,4,winsfs_b500_w250,66,-17531021
TRUE,20,4,winsfs_b500_w250,67,-17532217
TRUE,20,4,winsfs_b500_w250,68,-17533402
TRUE,20,4,winsfs_b500_w250,69,-17534581
TRUE,20,4,winsfs_b500_w250,70,-17535764
TRUE,20,4,winsfs_b500_w250,71,-17536952
TRUE,20,4,winsfs_b500_w250,72,-17538118
TRUE,20,4,winsfs_b500_w250,73,-17539288
TRUE,20,4,winsfs_b500_w250,74,-17540462
TRUE,20,4,winsfs_b500_w250,75,-17541641
TRUE,20,4,winsfs_b500_w250,76,-17542823
TRUE,20,4,winsfs_b500_w250,77,-17544009
TRUE,20,4,winsfs_b500_w250,78,-17545183
TRUE,20,4,winsfs_b500_w250,79,-17546357
TRUE,20,4,winsfs_b500_w250,80,-17547535
TRUE,20,4,winsfs_b500_w250,81,-17548717
TRUE,20,4,winsfs_b500_w250,82,-17549901
TRUE,20,4,winsfs_b500_w250,83,-17551089
TRUE,20,4,winsfs_b500_w250,84,-17552280
TRUE,20,4,winsfs_b500_w250,85,-17553475
TRUE,20,4,winsfs_b500_w250,86,-17554672
TRUE,20,4,winsfs_b500_w250,87,-17555872
TRUE,20,4,winsfs_b500_w250,88,-17557075
TRUE,20,4,winsfs_b500_w250,89,-17558282
TRUE,20,4,winsfs_b500_w250,90,-17559490
TRUE,20,4,winsfs_b500_w250,91,-17560701
TRUE,20,4,winsfs_b500_w250,92,-17561898
TRUE,20,4,winsfs_b500_w250,93,-17563098
TRUE,20,4,winsfs_b500_w250,94,-17564281
TRUE,20,4,winsfs_b500_w250,95,-17565448
TRUE,20,4,winsfs_b500_w250,96,-17566618
TRUE,20,4,winsfs_b500_w250,97,-17567791
TRUE,20,4,winsfs_b500_w250,98,-17568966
TRUE,20,4,winsfs_b500_w250,99,-17570142
TRUE,20,4,winsfs_b500_w250,100,-17571322
TRUE,20,4,winsfs_b500_w500,1,-18541932
TRUE,20,4,winsfs_b500_w500,2,-17595170
TRUE,20,4,winsfs_b500_w500,3,-17501518
TRUE,20,4,winsfs_b500_w500,4,-17486006
TRUE,20,4,winsfs_b500_w500,5,-17482615
TRUE,20,4,winsfs_b500_w500,6,-17481526
TRUE,20,4,winsfs_b500_w500,7,-17480999
TRUE,20,4,winsfs_b500_w500,8,-17480660
TRUE,20,4,winsfs_b500_w500,9,-17480409
TRUE,20,4,winsfs_b500_w500,10,-17480214
TRUE,20,4,winsfs_b500_w500,11,-17480061
TRUE,20,4,winsfs_b500_w500,12,-17479943
TRUE,20,4,winsfs_b500_w500,13,-17479855
TRUE,20,4,winsfs_b500_w500,14,-17479794
TRUE,20,4,winsfs_b500_w500,15,-17479758
TRUE,20,4,winsfs_b500_w500,16,-17479745
TRUE,20,4,winsfs_b500_w500,17,-17479754
TRUE,20,4,winsfs_b500_w500,18,-17479783
TRUE,20,4,winsfs_b500_w500,19,-17479832
TRUE,20,4,winsfs_b500_w500,20,-17479899
TRUE,20,4,winsfs_b500_w500,21,-17479984
TRUE,20,4,winsfs_b500_w500,22,-17480085
TRUE,20,4,winsfs_b500_w500,23,-17480203
TRUE,20,4,winsfs_b500_w500,24,-17480336
TRUE,20,4,winsfs_b500_w500,25,-17480483
TRUE,20,4,winsfs_b500_w500,26,-17480645
TRUE,20,4,winsfs_b500_w500,27,-17480820
TRUE,20,4,winsfs_b500_w500,28,-17481008
TRUE,20,4,winsfs_b500_w500,29,-17481209
TRUE,20,4,winsfs_b500_w500,30,-17481422
TRUE,20,4,winsfs_b500_w500,31,-17481647
TRUE,20,4,winsfs_b500_w500,32,-17481882
TRUE,20,4,winsfs_b500_w500,33,-17482129
TRUE,20,4,winsfs_b500_w500,34,-17482387
TRUE,20,4,winsfs_b500_w500,35,-17482654
TRUE,20,4,winsfs_b500_w500,36,-17482932
TRUE,20,4,winsfs_b500_w500,37,-17483219
TRUE,20,4,winsfs_b500_w500,38,-17483515
TRUE,20,4,winsfs_b500_w500,39,-17483820
TRUE,20,4,winsfs_b500_w500,40,-17484134
TRUE,20,4,winsfs_b500_w500,41,-17484456
TRUE,20,4,winsfs_b500_w500,42,-17484786
TRUE,20,4,winsfs_b500_w500,43,-17485124
TRUE,20,4,winsfs_b500_w500,44,-17485469
TRUE,20,4,winsfs_b500_w500,45,-17485822
TRUE,20,4,winsfs_b500_w500,46,-17486182
TRUE,20,4,winsfs_b500_w500,47,-17486550
TRUE,20,4,winsfs_b500_w500,48,-17486923
TRUE,20,4,winsfs_b500_w500,49,-17487304
TRUE,20,4,winsfs_b500_w500,50,-17487690
TRUE,20,4,winsfs_b500_w500,51,-17488083
TRUE,20,4,winsfs_b500_w500,52,-17488482
TRUE,20,4,winsfs_b500_w500,53,-17488887
TRUE,20,4,winsfs_b500_w500,54,-17489297
TRUE,20,4,winsfs_b500_w500,55,-17489713
TRUE,20,4,winsfs_b500_w500,56,-17490134
TRUE,20,4,winsfs_b500_w500,57,-17490560
TRUE,20,4,winsfs_b500_w500,58,-17490992
TRUE,20,4,winsfs_b500_w500,59,-17491428
TRUE,20,4,winsfs_b500_w500,60,-17491869
TRUE,20,4,winsfs_b500_w500,61,-17492315
TRUE,20,4,winsfs_b500_w500,62,-17492766
TRUE,20,4,winsfs_b500_w500,63,-17493220
TRUE,20,4,winsfs_b500_w500,64,-17493680
TRUE,20,4,winsfs_b500_w500,65,-17494143
TRUE,20,4,winsfs_b500_w500,66,-17494610
TRUE,20,4,winsfs_b500_w500,67,-17495082
TRUE,20,4,winsfs_b500_w500,68,-17495557
TRUE,20,4,winsfs_b500_w500,69,-17496036
TRUE,20,4,winsfs_b500_w500,70,-17496519
TRUE,20,4,winsfs_b500_w500,71,-17497006
TRUE,20,4,winsfs_b500_w500,72,-17497496
TRUE,20,4,winsfs_b500_w500,73,-17497989
TRUE,20,4,winsfs_b500_w500,74,-17498486
TRUE,20,4,winsfs_b500_w500,75,-17498986
TRUE,20,4,winsfs_b500_w500,76,-17499490
TRUE,20,4,winsfs_b500_w500,77,-17499996
TRUE,20,4,winsfs_b500_w500,78,-17500506
TRUE,20,4,winsfs_b500_w500,79,-17501019
TRUE,20,4,winsfs_b500_w500,80,-17501534
TRUE,20,4,winsfs_b500_w500,81,-17502053
TRUE,20,4,winsfs_b500_w500,82,-17502574
TRUE,20,4,winsfs_b500_w500,83,-17503098
TRUE,20,4,winsfs_b500_w500,84,-17503625
TRUE,20,4,winsfs_b500_w500,85,-17504154
TRUE,20,4,winsfs_b500_w500,86,-17504686
TRUE,20,4,winsfs_b500_w500,87,-17505221
TRUE,20,4,winsfs_b500_w500,88,-17505758
TRUE,20,4,winsfs_b500_w500,89,-17506297
TRUE,20,4,winsfs_b500_w500,90,-17506839
TRUE,20,4,winsfs_b500_w500,91,-17507384
TRUE,20,4,winsfs_b500_w500,92,-17507930
TRUE,20,4,winsfs_b500_w500,93,-17508479
TRUE,20,4,winsfs_b500_w500,94,-17509030
TRUE,20,4,winsfs_b500_w500,95,-17509583
TRUE,20,4,winsfs_b500_w500,96,-17510139
TRUE,20,4,winsfs_b500_w500,97,-17510696
TRUE,20,4,winsfs_b500_w500,98,-17511256
TRUE,20,4,winsfs_b500_w500,99,-17511817
TRUE,20,4,winsfs_b500_w500,100,-17512381
TRUE,20,8,realsfs,3,-27864227
TRUE,20,8,realsfs,6,-17414609
TRUE,20,8,realsfs,9,-17398507
TRUE,20,8,realsfs,11,-17397380
TRUE,20,8,realsfs,13,-17397723
TRUE,20,8,realsfs,16,-17406063
TRUE,20,8,realsfs,19,-17416387
TRUE,20,8,realsfs,21,-17418163
TRUE,20,8,realsfs,23,-17419940
TRUE,20,8,realsfs,26,-17427455
TRUE,20,8,realsfs,29,-17427720
TRUE,20,8,realsfs,32,-17431463
TRUE,20,8,realsfs,35,-17432958
TRUE,20,8,realsfs,38,-17434775
TRUE,20,8,realsfs,41,-17434815
TRUE,20,8,realsfs,44,-17436992
TRUE,20,8,realsfs,47,-17436148
TRUE,20,8,realsfs,50,-17437656
TRUE,20,8,winsfs_b500_w100,1,-17396749
TRUE,20,8,winsfs_b500_w100,2,-17405125
TRUE,20,8,winsfs_b500_w100,3,-17413876
TRUE,20,8,winsfs_b500_w100,4,-17422124
TRUE,20,8,winsfs_b500_w100,5,-17428417
TRUE,20,8,winsfs_b500_w100,6,-17432116
TRUE,20,8,winsfs_b500_w100,7,-17434015
TRUE,20,8,winsfs_b500_w100,8,-17435167
TRUE,20,8,winsfs_b500_w100,9,-17435941
TRUE,20,8,winsfs_b500_w100,10,-17436513
TRUE,20,8,winsfs_b500_w100,11,-17437080
TRUE,20,8,winsfs_b500_w100,12,-17437641
TRUE,20,8,winsfs_b500_w100,13,-17438198
TRUE,20,8,winsfs_b500_w100,14,-17438636
TRUE,20,8,winsfs_b500_w100,15,-17438998
TRUE,20,8,winsfs_b500_w100,16,-17439285
TRUE,20,8,winsfs_b500_w100,17,-17439509
TRUE,20,8,winsfs_b500_w100,18,-17439710
TRUE,20,8,winsfs_b500_w100,19,-17439909
TRUE,20,8,winsfs_b500_w100,20,-17440107
TRUE,20,8,winsfs_b500_w100,21,-17440268
TRUE,20,8,winsfs_b500_w100,22,-17440399
TRUE,20,8,winsfs_b500_w100,23,-17440511
TRUE,20,8,winsfs_b500_w100,24,-17440581
TRUE,20,8,winsfs_b500_w100,25,-17440649
TRUE,20,8,winsfs_b500_w100,26,-17440717
TRUE,20,8,winsfs_b500_w100,27,-17440784
TRUE,20,8,winsfs_b500_w100,28,-17440850
TRUE,20,8,winsfs_b500_w100,29,-17440916
TRUE,20,8,winsfs_b500_w100,30,-17440982
TRUE,20,8,winsfs_b500_w100,31,-17441047
TRUE,20,8,winsfs_b500_w100,32,-17441111
TRUE,20,8,winsfs_b500_w100,33,-17441175
TRUE,20,8,winsfs_b500_w100,34,-17441239
TRUE,20,8,winsfs_b500_w100,35,-17441303
TRUE,20,8,winsfs_b500_w100,36,-17441366
TRUE,20,8,winsfs_b500_w100,37,-17441429
TRUE,20,8,winsfs_b500_w100,38,-17441491
TRUE,20,8,winsfs_b500_w100,39,-17441554
TRUE,20,8,winsfs_b500_w100,40,-17441616
TRUE,20,8,winsfs_b500_w100,41,-17441678
TRUE,20,8,winsfs_b500_w100,42,-17441739
TRUE,20,8,winsfs_b500_w100,43,-17441801
TRUE,20,8,winsfs_b500_w100,44,-17441862
TRUE,20,8,winsfs_b500_w100,45,-17441923
TRUE,20,8,winsfs_b500_w100,46,-17441984
TRUE,20,8,winsfs_b500_w100,47,-17442045
TRUE,20,8,winsfs_b500_w100,48,-17442105
TRUE,20,8,winsfs_b500_w100,49,-17442166
TRUE,20,8,winsfs_b500_w100,50,-17442226
TRUE,20,8,winsfs_b500_w100,51,-17442287
TRUE,20,8,winsfs_b500_w100,52,-17442347
TRUE,20,8,winsfs_b500_w100,53,-17442406
TRUE,20,8,winsfs_b500_w100,54,-17442466
TRUE,20,8,winsfs_b500_w100,55,-17442518
TRUE,20,8,winsfs_b500_w100,56,-17442552
TRUE,20,8,winsfs_b500_w100,57,-17442586
TRUE,20,8,winsfs_b500_w100,58,-17442620
TRUE,20,8,winsfs_b500_w100,59,-17442654
TRUE,20,8,winsfs_b500_w100,60,-17442687
TRUE,20,8,winsfs_b500_w100,61,-17442721
TRUE,20,8,winsfs_b500_w100,62,-17442755
TRUE,20,8,winsfs_b500_w100,63,-17442788
TRUE,20,8,winsfs_b500_w100,64,-17442821
