population,split,individual,depth,count,density
YRI,test,3,83,0,0
YRI,test,3,84,0,0
YRI,test,3,85,0,0
YRI,test,3,86,0,0
YRI,test,3,87,0,0
YRI,test,3,88,0,0
YRI,test,3,89,0,0
YRI,test,3,90,0,0
YRI,test,3,91,0,0
YRI,test,3,92,0,0
YRI,test,3,93,0,0
YRI,test,3,94,0,0
YRI,test,3,95,0,0
YRI,test,3,96,0,0
YRI,test,3,97,0,0
YRI,test,3,98,0,0
YRI,test,3,99,0,0
YRI,test,3,100,0,0
YRI,test,4,0,34453500,0.02559762293698341
YRI,test,4,1,83087262,0.06173063414580088
YRI,test,4,2,151726028,0.11272659249336608
YRI,test,4,3,205968309,0.1530265172116066
YRI,test,4,4,223958770,0.16639273652576933
YRI,test,4,5,204899287,0.1522322750571857
YRI,test,4,6,162822071,0.12097052488939418
YRI,test,4,7,115174988,0.08557057815883988
YRI,test,4,8,73782587,0.05481761914874177
YRI,test,4,9,43410374,0.03225223519251827
YRI,test,4,10,23759211,0.01765217828256138
YRI,test,4,11,12174808,0.00904541322403149
YRI,test,4,12,5889465,0.00437564556200563
YRI,test,4,13,2723421,0.00202339686408238
YRI,test,4,14,1203502,8.941556126345775e-4
YRI,test,4,15,514172,3.820099839132349e-4
YRI,test,4,16,219833,1.6332744839002932e-4
YRI,test,4,17,95085,7.06444911826975e-5
YRI,test,4,18,42527,3.159592234870459e-5
YRI,test,4,19,21000,1.5602190827540067e-5
YRI,test,4,20,12026,8.934854613904612e-6
YRI,test,4,21,7540,5.601929468554863e-6
YRI,test,4,22,5175,3.84482559678666e-6
YRI,test,4,23,3645,2.708094550780169e-6
YRI,test,4,24,2615,1.9428442387627274e-6
YRI,test,4,25,1924,1.4294578643898614e-6
YRI,test,4,26,1400,1.040146055169338e-6
YRI,test,4,27,1101,8.180005762438864e-7
YRI,test,4,28,715,5.312174496043404e-7
YRI,test,4,29,478,3.551355816935311e-7
YRI,test,4,30,358,2.659802055361593e-7
YRI,test,4,31,236,1.7533890644283124e-7
YRI,test,4,32,259,1.924270202063275e-7
YRI,test,4,33,200,1.485922935956197e-7
YRI,test,4,34,118,8.766945322141562e-8
YRI,test,4,35,101,7.503910826578795e-8
YRI,test,4,36,55,4.086288073879541e-8
YRI,test,4,37,39,2.8975497251145844e-8
YRI,test,4,38,54,4.0119919270817326e-8
YRI,test,4,39,33,2.4517728443277254e-8
YRI,test,4,40,37,2.748957431518964e-8
YRI,test,4,41,27,2.0059959635408663e-8
YRI,test,4,42,11,8.172576147759083e-9
YRI,test,4,43,13,9.65849908371528e-9
YRI,test,4,44,18,1.3373306423605773e-8
YRI,test,4,45,9,6.686653211802886e-9
YRI,test,4,46,11,8.172576147759083e-9
YRI,test,4,47,7,5.200730275846689e-9
YRI,test,4,48,5,3.7148073398904925e-9
YRI,test,4,49,7,5.200730275846689e-9
YRI,test,4,50,5,3.7148073398904925e-9
YRI,test,4,51,6,4.457768807868591e-9
YRI,test,4,52,13,9.65849908371528e-9
YRI,test,4,53,10,7.429614679780985e-9
YRI,test,4,54,12,8.915537615737182e-9
YRI,test,4,55,10,7.429614679780985e-9
YRI,test,4,56,5,3.7148073398904925e-9
YRI,test,4,57,15,1.1144422019671478e-8
YRI,test,4,58,9,6.686653211802886e-9
YRI,test,4,59,9,6.686653211802886e-9
YRI,test,4,60,11,8.172576147759083e-9
YRI,test,4,61,6,4.457768807868591e-9
YRI,test,4,62,6,4.457768807868591e-9
YRI,test,4,63,3,2.2288844039342956e-9
YRI,test,4,64,8,5.943691743824788e-9
YRI,test,4,65,5,3.7148073398904925e-9
YRI,test,4,66,3,2.2288844039342956e-9
YRI,test,4,67,4,2.971845871912394e-9
YRI,test,4,68,2,1.485922935956197e-9
YRI,test,4,69,4,2.971845871912394e-9
YRI,test,4,70,2,1.485922935956197e-9
YRI,test,4,71,1,7.429614679780985e-10
YRI,test,4,72,4,2.971845871912394e-9
YRI,test,4,73,3,2.2288844039342956e-9
YRI,test,4,74,8,5.943691743824788e-9
YRI,test,4,75,8,5.943691743824788e-9
YRI,test,4,76,8,5.943691743824788e-9
YRI,test,4,77,7,5.200730275846689e-9
YRI,test,4,78,9,6.686653211802886e-9
YRI,test,4,79,11,8.172576147759083e-9
YRI,test,4,80,4,2.971845871912394e-9
YRI,test,4,81,6,4.457768807868591e-9
YRI,test,4,82,6,4.457768807868591e-9
YRI,test,4,83,6,4.457768807868591e-9
YRI,test,4,84,3,2.2288844039342956e-9
YRI,test,4,85,5,3.7148073398904925e-9
YRI,test,4,86,3,2.2288844039342956e-9
YRI,test,4,87,3,2.2288844039342956e-9
YRI,test,4,88,8,5.943691743824788e-9
YRI,test,4,89,9,6.686653211802886e-9
YRI,test,4,90,14,1.0401460551693378e-8
YRI,test,4,91,13,9.65849908371528e-9
YRI,test,4,92,9,6.686653211802886e-9
YRI,test,4,93,17,1.2630344955627672e-8
YRI,test,4,94,18,1.3373306423605773e-8
YRI,test,4,95,18,1.3373306423605773e-8
YRI,test,4,96,20,1.4859229359561972e-8
YRI,test,4,97,12,8.915537615737182e-9
YRI,test,4,98,15,1.1144422019671478e-8
YRI,test,4,99,4,2.971845871912394e-9
YRI,test,4,100,5,3.7148073398904925e-9
YRI,test,5,0,176846378,0.1313900446054897
YRI,test,5,1,213978270,0.1589776095946139
YRI,test,5,2,218139890,0.16206953289898093
YRI,test,5,3,199147681,0.14795905342019408
YRI,test,5,4,166276334,0.1235369091986566
YRI,test,5,5,128166791,0.09522298718740214
YRI,test,5,6,91867077,0.068253698386777
YRI,test,5,7,61661532,0.04581214233249849
YRI,test,5,8,38933307,0.02892594692196197
YRI,test,5,9,23274401,0.01729198313327092
YRI,test,5,10,13229350,0.00982889729639605
YRI,test,5,11,7173506,0.00532963854830969
YRI,test,5,12,3725422,0.0027678449979579
YRI,test,5,13,1860548,0.00138231547332371
YRI,test,5,14,897474,6.66788600512176e-4
YRI,test,5,15,420184,3.1218052146090935e-4
YRI,test,5,16,191510,1.4228455073248564e-4
YRI,test,5,17,86974,6.461833071592713e-5
YRI,test,5,18,39386,2.9262280377785383e-5
YRI,test,5,19,18662,1.3865146915407274e-5
YRI,test,5,20,9707,7.2119269696634015e-6
YRI,test,5,21,5736,4.261626980322373e-6
YRI,test,5,22,3720,2.7638166608785265e-6
YRI,test,5,23,2628,1.9525027378464426e-6
YRI,test,5,24,2010,1.493352550635978e-6
YRI,test,5,25,1473,1.094382242331739e-6
YRI,test,5,26,1103,8.194864991798426e-7
YRI,test,5,27,883,6.56034976224661e-7
YRI,test,5,28,637,4.7326645510204874e-7
YRI,test,5,29,475,3.529066972895968e-7
YRI,test,5,30,326,2.422054385608601e-7
YRI,test,5,31,264,1.96141827546218e-7
YRI,test,5,32,175,1.3001825689616726e-7
YRI,test,5,33,162,1.2035975781245197e-7
YRI,test,5,34,95,7.058133945791935e-8
YRI,test,5,35,74,5.497914863037928e-8
YRI,test,5,36,68,5.052137982251069e-8
YRI,test,5,37,45,3.343326605901443e-8
YRI,test,5,38,54,4.0119919270817326e-8
YRI,test,5,39,29,2.1545882571364856e-8
YRI,test,5,40,17,1.2630344955627672e-8
YRI,test,5,41,21,1.5602190827540066e-8
YRI,test,5,42,15,1.1144422019671478e-8
YRI,test,5,43,14,1.0401460551693378e-8
YRI,test,5,44,10,7.429614679780985e-9
YRI,test,5,45,16,1.1887383487649575e-8
YRI,test,5,46,6,4.457768807868591e-9
YRI,test,5,47,17,1.2630344955627672e-8
YRI,test,5,48,10,7.429614679780985e-9
YRI,test,5,49,10,7.429614679780985e-9
YRI,test,5,50,9,6.686653211802886e-9
YRI,test,5,51,7,5.200730275846689e-9
YRI,test,5,52,5,3.7148073398904925e-9
YRI,test,5,53,5,3.7148073398904925e-9
YRI,test,5,54,8,5.943691743824788e-9
YRI,test,5,55,4,2.971845871912394e-9
YRI,test,5,56,4,2.971845871912394e-9
YRI,test,5,57,4,2.971845871912394e-9
YRI,test,5,58,5,3.7148073398904925e-9
YRI,test,5,59,3,2.2288844039342956e-9
YRI,test,5,60,4,2.971845871912394e-9
YRI,test,5,61,4,2.971845871912394e-9
YRI,test,5,62,3,2.2288844039342956e-9
YRI,test,5,63,0,0
YRI,test,5,64,3,2.2288844039342956e-9
YRI,test,5,65,4,2.971845871912394e-9
YRI,test,5,66,5,3.7148073398904925e-9
YRI,test,5,67,3,2.2288844039342956e-9
YRI,test,5,68,2,1.485922935956197e-9
YRI,test,5,69,4,2.971845871912394e-9
YRI,test,5,70,5,3.7148073398904925e-9
YRI,test,5,71,2,1.485922935956197e-9
YRI,test,5,72,3,2.2288844039342956e-9
YRI,test,5,73,6,4.457768807868591e-9
YRI,test,5,74,3,2.2288844039342956e-9
YRI,test,5,75,7,5.200730275846689e-9
YRI,test,5,76,3,2.2288844039342956e-9
YRI,test,5,77,5,3.7148073398904925e-9
YRI,test,5,78,7,5.200730275846689e-9
YRI,test,5,79,4,2.971845871912394e-9
YRI,test,5,80,7,5.200730275846689e-9
YRI,test,5,81,4,2.971845871912394e-9
YRI,test,5,82,7,5.200730275846689e-9
YRI,test,5,83,3,2.2288844039342956e-9
YRI,test,5,84,2,1.485922935956197e-9
YRI,test,5,85,2,1.485922935956197e-9
YRI,test,5,86,10,7.429614679780985e-9
YRI,test,5,87,4,2.971845871912394e-9
YRI,test,5,88,4,2.971845871912394e-9
YRI,test,5,89,5,3.7148073398904925e-9
YRI,test,5,90,4,2.971845871912394e-9
YRI,test,5,91,3,2.2288844039342956e-9
YRI,test,5,92,5,3.7148073398904925e-9
YRI,test,5,93,6,4.457768807868591e-9
YRI,test,5,94,1,7.429614679780985e-10
YRI,test,5,95,1,7.429614679780985e-10
YRI,test,5,96,2,1.485922935956197e-9
YRI,test,5,97,0,0
YRI,test,5,98,0,0
YRI,test,5,99,3,2.2288844039342956e-9
YRI,test,5,100,141,1.0475756698491189e-7
YRI,test,6,0,22564113,0.01676426651810369
YRI,test,6,1,56840747,0.0422304848320917
YRI,test,6,2,114027712,0.08471819629770383
YRI,test,6,3,174017637,0.12928839903959985
YRI,test,6,4,212513689,0.1578894823448811
YRI,test,6,5,215908014,0.16041133502967583
YRI,test,6,6,187837163,0.13955577436332137
YRI,test,6,7,142984125,0.10623169540756391
YRI,test,6,8,96734002,0.07186963612931631
YRI,test,6,9,58995991,0.04383174807818268
YRI,test,6,10,32791793,0.02436303866491393
YRI,test,6,11,16772823,0.01246156119821681
YRI,test,6,12,7944064,0.00590213345115196
YRI,test,6,13,3522269,0.00261691014685374
YRI,test,6,14,1474561,0.00109554200518325
YRI,test,6,15,587889,4.3677887444817633e-4
YRI,test,6,16,229801,1.70733288302835e-4
YRI,test,6,17,91635,6.808127411817305e-5
YRI,test,6,18,41260,3.0654590168776345e-5
YRI,test,6,19,22619,1.680504544419661e-5
YRI,test,6,20,14952,1.1108759869208528e-5
YRI,test,6,21,10875,8.079705964261821e-6
YRI,test,6,22,8486,6.3047710172621435e-6
YRI,test,6,23,6618,4.916918995079056e-6
YRI,test,6,24,5355,3.978558661022718e-6
YRI,test,6,25,4057,3.0141946755871456e-6
YRI,test,6,26,3226,2.3967936956973455e-6
YRI,test,6,27,2343,1.7407587194726846e-6
YRI,test,6,28,1769,1.3142988368532562e-6
YRI,test,6,29,1244,9.242440661647544e-7
YRI,test,6,30,915,6.798097431999601e-7
YRI,test,6,31,630,4.68065724826202e-7
YRI,test,6,32,498,3.6999481105309306e-7
YRI,test,6,33,320,2.3774766975299155e-7
YRI,test,6,34,199,1.478493321276416e-7
YRI,test,6,35,159,1.1813087340851765e-7
YRI,test,6,36,126,9.36131449652404e-8
YRI,test,6,37,95,7.058133945791935e-8
YRI,test,6,38,99,7.355318532983175e-8
YRI,test,6,39,76,5.646507156633548e-8
YRI,test,6,40,61,4.5320649546664016e-8
YRI,test,6,41,40,2.9718458719123943e-8
YRI,test,6,42,36,2.6746612847211545e-8
YRI,test,6,43,29,2.1545882571364856e-8
YRI,test,6,44,34,2.5260689911255343e-8
YRI,test,6,45,19,1.411626789158387e-8
YRI,test,6,46,40,2.9718458719123943e-8
YRI,test,6,47,27,2.0059959635408663e-8
YRI,test,6,48,21,1.5602190827540066e-8
YRI,test,6,49,30,2.2288844039342955e-8
YRI,test,6,50,26,1.931699816743056e-8
YRI,test,6,51,20,1.4859229359561972e-8
YRI,test,6,52,14,1.0401460551693378e-8
YRI,test,6,53,17,1.2630344955627672e-8
YRI,test,6,54,12,8.915537615737182e-9
YRI,test,6,55,9,6.686653211802886e-9
YRI,test,6,56,12,8.915537615737182e-9
YRI,test,6,57,15,1.1144422019671478e-8
YRI,test,6,58,11,8.172576147759083e-9
YRI,test,6,59,10,7.429614679780985e-9
YRI,test,6,60,12,8.915537615737182e-9
YRI,test,6,61,11,8.172576147759083e-9
YRI,test,6,62,15,1.1144422019671478e-8
YRI,test,6,63,10,7.429614679780985e-9
YRI,test,6,64,9,6.686653211802886e-9
YRI,test,6,65,11,8.172576147759083e-9
YRI,test,6,66,20,1.4859229359561972e-8
YRI,test,6,67,16,1.1887383487649575e-8
YRI,test,6,68,17,1.2630344955627672e-8
YRI,test,6,69,16,1.1887383487649575e-8
YRI,test,6,70,13,9.65849908371528e-9
YRI,test,6,71,15,1.1144422019671478e-8
YRI,test,6,72,14,1.0401460551693378e-8
YRI,test,6,73,16,1.1887383487649575e-8
YRI,test,6,74,22,1.6345152295518166e-8
YRI,test,6,75,14,1.0401460551693378e-8
YRI,test,6,76,17,1.2630344955627672e-8
YRI,test,6,77,14,1.0401460551693378e-8
YRI,test,6,78,20,1.4859229359561972e-8
YRI,test,6,79,11,8.172576147759083e-9
YRI,test,6,80,6,4.457768807868591e-9
YRI,test,6,81,15,1.1144422019671478e-8
YRI,test,6,82,8,5.943691743824788e-9
YRI,test,6,83,5,3.7148073398904925e-9
YRI,test,6,84,1,7.429614679780985e-10
YRI,test,6,85,5,3.7148073398904925e-9
YRI,test,6,86,6,4.457768807868591e-9
YRI,test,6,87,4,2.971845871912394e-9
YRI,test,6,88,6,4.457768807868591e-9
YRI,test,6,89,3,2.2288844039342956e-9
YRI,test,6,90,4,2.971845871912394e-9
YRI,test,6,91,4,2.971845871912394e-9
YRI,test,6,92,1,7.429614679780985e-10
YRI,test,6,93,7,5.200730275846689e-9
YRI,test,6,94,2,1.485922935956197e-9
YRI,test,6,95,4,2.971845871912394e-9
YRI,test,6,96,5,3.7148073398904925e-9
YRI,test,6,97,2,1.485922935956197e-9
YRI,test,6,98,0,0
YRI,test,6,99,0,0
YRI,test,6,100,9,6.686653211802886e-9
YRI,test,7,0,43319435,0.03218467101958182
YRI,test,7,1,101324212,0.07527998528924407
YRI,test,7,2,173674857,0.12903372670760632
YRI,test,7,3,223256212,0.16587076300274955
YRI,test,7,4,230652828,0.17136616368417984
YRI,test,7,5,200309309,0.14882209826431853
YRI,test,7,6,150541086,0.11184622624557716
YRI,test,7,7,100173455,0.07442501717923798
YRI,test,7,8,59942487,0.04453495813577808
YRI,test,7,9,32739176,0.02432394626135333
YRI,test,7,10,16488233,0.01225012179404492
YRI,test,7,11,7723678,0.00573839514507014
YRI,test,7,12,3405725,0.0025303224455297
YRI,test,7,13,1424213,0.00105813538119349
YRI,test,7,14,569044,4.22777765584129e-4
YRI,test,7,15,222617,1.6539585311688037e-4
YRI,test,7,16,87649,6.511982970681235e-5
YRI,test,7,17,37275,2.769388871888362e-5
YRI,test,7,18,18671,1.3871833568619076e-5
YRI,test,7,19,12049,8.951942727668109e-6
YRI,test,7,20,9177,6.81815739163501e-6
YRI,test,7,21,7616,5.658394540121198e-6
YRI,test,7,22,5770,4.286887670233628e-6
YRI,test,7,23,4595,3.4139079453593626e-6
YRI,test,7,24,3642,2.7058656663762342e-6
YRI,test,7,25,2961,2.1999089066831497e-6
YRI,test,7,26,2201,1.6352581910197946e-6
YRI,test,7,27,1710,1.2704641102425483e-6
YRI,test,7,28,1335,9.918535597507617e-7
YRI,test,7,29,943,7.006126643033469e-7
YRI,test,7,30,638,4.740094165700268e-7
YRI,test,7,31,454,3.373045064620567e-7
YRI,test,7,32,309,2.2957509360523242e-7
YRI,test,7,33,245,1.8202555965463413e-7
YRI,test,7,34,213,1.5825079267933497e-7
YRI,test,7,35,161,1.1961679634447385e-7
YRI,test,7,36,110,8.172576147759084e-8
YRI,test,7,37,88,6.538060918207266e-8
YRI,test,7,38,68,5.052137982251069e-8
YRI,test,7,39,54,4.0119919270817326e-8
YRI,test,7,40,48,3.5662150462948736e-8
YRI,test,7,41,31,2.303180550732105e-8
YRI,test,7,42,24,1.7831075231474365e-8
YRI,test,7,43,14,1.0401460551693378e-8
YRI,test,7,44,24,1.7831075231474365e-8
YRI,test,7,45,21,1.5602190827540066e-8
YRI,test,7,46,21,1.5602190827540066e-8
YRI,test,7,47,17,1.2630344955627672e-8
YRI,test,7,48,20,1.4859229359561972e-8
YRI,test,7,49,9,6.686653211802886e-9
YRI,test,7,50,13,9.65849908371528e-9
YRI,test,7,51,17,1.2630344955627672e-8
YRI,test,7,52,16,1.1887383487649575e-8
YRI,test,7,53,10,7.429614679780985e-9
YRI,test,7,54,7,5.200730275846689e-9
YRI,test,7,55,4,2.971845871912394e-9
YRI,test,7,56,4,2.971845871912394e-9
YRI,test,7,57,1,7.429614679780985e-10
YRI,test,7,58,1,7.429614679780985e-10
YRI,test,7,59,0,0
YRI,test,7,60,0,0
YRI,test,7,61,0,0
YRI,test,7,62,0,0
YRI,test,7,63,0,0
YRI,test,7,64,0,0
YRI,test,7,65,0,0
YRI,test,7,66,0,0
YRI,test,7,67,0,0
YRI,test,7,68,0,0
YRI,test,7,69,0,0
YRI,test,7,70,0,0
YRI,test,7,71,1,7.429614679780985e-10
YRI,test,7,72,0,0
YRI,test,7,73,0,0
YRI,test,7,74,0,0
YRI,test,7,75,0,0
YRI,test,7,76,0,0
YRI,test,7,77,0,0
YRI,test,7,78,0,0
YRI,test,7,79,0,0
YRI,test,7,80,0,0
YRI,test,7,81,0,0
YRI,test,7,82,0,0
YRI,test,7,83,1,7.429614679780985e-10
YRI,test,7,84,0,0
YRI,test,7,85,0,0
YRI,test,7,86,0,0
YRI,test,7,87,0,0
YRI,test,7,88,0,0
YRI,test,7,89,0,0
YRI,test,7,90,0,0
YRI,test,7,91,0,0
YRI,test,7,92,0,0
YRI,test,7,93,0,0
YRI,test,7,94,0,0
YRI,test,7,95,0,0
YRI,test,7,96,0,0
YRI,test,7,97,1,7.429614679780985e-10
YRI,test,7,98,1,7.429614679780985e-10
YRI,test,7,99,1,7.429614679780985e-10
YRI,test,7,100,14,1.0401460551693378e-8
YRI,test,8,0,33853673,0.02515197458853051
YRI,test,8,1,75683587,0.05622998889936813
YRI,test,8,2,131377002,0.09760805026448158
YRI,test,8,3,178819040,0.1328556564608343
YRI,test,8,4,202074997,0.15013393641278985
YRI,test,8,5,196847548,0.1462501432299692
YRI,test,8,6,169413723,0.12586786833571495
YRI,test,8,7,131026944,0.0973479706589241
YRI,test,8,8,92175558,0.06848288788338036
YRI,test,8,9,59517134,0.0442189372464892
YRI,test,8,10,35587733,0.02644031435169262
YRI,test,8,11,19838705,0.01473939338958444
YRI,test,8,12,10371523,0.00770564195324861
YRI,test,8,13,5107055,0.00379434507984488
YRI,test,8,14,2386612,0.00177316075501414
YRI,test,8,15,1061344,7.885376962697469e-4
YRI,test,8,16,458062,3.4032241594498375e-4
YRI,test,8,17,191590,1.4234398764992388e-4
YRI,test,8,18,80258,5.9628601496986224e-5
YRI,test,8,19,35608,2.645537195176413e-5
YRI,test,8,20,17753,1.3189794941015182e-5
YRI,test,8,21,10424,7.744630342203698e-6
YRI,test,8,22,6808,5.058081673994894e-6
YRI,test,8,23,4948,3.676173343555631e-6
YRI,test,8,24,3684,2.7370700480313146e-6
YRI,test,8,25,2841,2.110753530525778e-6
YRI,test,8,26,2129,1.5817649653253715e-6
YRI,test,8,27,1731,1.2860663010700885e-6
YRI,test,8,28,1417,1.0527764001249656e-6
YRI,test,8,29,1103,8.194864991798426e-7
YRI,test,8,30,758,5.631647927273986e-7
YRI,test,8,31,602,4.472628037228153e-7
YRI,test,8,32,497,3.69251849585115e-7
YRI,test,8,33,334,2.481491303046849e-7
YRI,test,8,34,302,2.2437436332938577e-7
YRI,test,8,35,256,1.901981358023932e-7
YRI,test,8,36,173,1.2853233396021105e-7
YRI,test,8,37,129,9.58420293691747e-8
YRI,test,8,38,140,1.0401460551693378e-7
YRI,test,8,39,105,7.801095413770033e-8
YRI,test,8,40,89,6.612357065005077e-8
YRI,test,8,41,73,5.42361871624012e-8
YRI,test,8,42,42,3.120438165508013e-8
YRI,test,8,43,60,4.457768807868592e-8
YRI,test,8,44,53,3.937695780283922e-8
YRI,test,8,45,41,3.046142018710204e-8
YRI,test,8,46,42,3.120438165508013e-8
YRI,test,8,47,29,2.1545882571364856e-8
YRI,test,8,48,29,2.1545882571364856e-8
YRI,test,8,49,31,2.303180550732105e-8
YRI,test,8,50,31,2.303180550732105e-8
YRI,test,8,51,25,1.857403669945246e-8
YRI,test,8,52,24,1.7831075231474365e-8
YRI,test,8,53,28,2.0802921103386756e-8
YRI,test,8,54,25,1.857403669945246e-8
YRI,test,8,55,20,1.4859229359561972e-8
YRI,test,8,56,12,8.915537615737182e-9
YRI,test,8,57,8,5.943691743824788e-9
YRI,test,8,58,13,9.65849908371528e-9
YRI,test,8,59,12,8.915537615737182e-9
YRI,test,8,60,6,4.457768807868591e-9
YRI,test,8,61,6,4.457768807868591e-9
YRI,test,8,62,10,7.429614679780985e-9
YRI,test,8,63,5,3.7148073398904925e-9
YRI,test,8,64,8,5.943691743824788e-9
YRI,test,8,65,4,2.971845871912394e-9
YRI,test,8,66,7,5.200730275846689e-9
YRI,test,8,67,7,5.200730275846689e-9
YRI,test,8,68,5,3.7148073398904925e-9
YRI,test,8,69,5,3.7148073398904925e-9
YRI,test,8,70,8,5.943691743824788e-9
YRI,test,8,71,6,4.457768807868591e-9
YRI,test,8,72,5,3.7148073398904925e-9
YRI,test,8,73,8,5.943691743824788e-9
YRI,test,8,74,8,5.943691743824788e-9
YRI,test,8,75,11,8.172576147759083e-9
YRI,test,8,76,5,3.7148073398904925e-9
YRI,test,8,77,6,4.457768807868591e-9
YRI,test,8,78,3,2.2288844039342956e-9
YRI,test,8,79,5,3.7148073398904925e-9
YRI,test,8,80,10,7.429614679780985e-9
YRI,test,8,81,8,5.943691743824788e-9
YRI,test,8,82,5,3.7148073398904925e-9
YRI,test,8,83,2,1.485922935956197e-9
YRI,test,8,84,6,4.457768807868591e-9
YRI,test,8,85,8,5.943691743824788e-9
YRI,test,8,86,8,5.943691743824788e-9
YRI,test,8,87,4,2.971845871912394e-9
YRI,test,8,88,10,7.429614679780985e-9
YRI,test,8,89,4,2.971845871912394e-9
YRI,test,8,90,4,2.971845871912394e-9
YRI,test,8,91,6,4.457768807868591e-9
YRI,test,8,92,10,7.429614679780985e-9
YRI,test,8,93,5,3.7148073398904925e-9
YRI,test,8,94,12,8.915537615737182e-9
YRI,test,8,95,5,3.7148073398904925e-9
YRI,test,8,96,4,2.971845871912394e-9
YRI,test,8,97,8,5.943691743824788e-9
YRI,test,8,98,7,5.200730275846689e-9
YRI,test,8,99,3,2.2288844039342956e-9
YRI,test,8,100,48,3.5662150462948736e-8
YRI,test,9,0,12556224,0.00932879061530183
YRI,test,9,1,22711927,0.01687408662453141
YRI,test,9,2,45111828,0.03351634995405549
YRI,test,9,3,77073318,0.0572625054832228
YRI,test,9,4,113004741,0.08395816826184481
YRI,test,9,5,144214302,0.10714566951735682
YRI,test,9,6,162999669,0.12110247336018416
YRI,test,9,7,165648177,0.12307021275181589
YRI,test,9,8,153169272,0.11379886717425663
YRI,test,9,9,130308462,0.09681416621748826
YRI,test,9,10,102894272,0.07644647937165776
YRI,test,9,11,76054358,0.05650545746581183
YRI,test,9,12,52979388,0.03936164388106125
YRI,test,9,13,34945300,0.02596301138693504
YRI,test,9,14,21987913,0.01633617212025471
YRI,test,9,15,13233503,0.00983198281537257
YRI,test,9,16,7668034,0.00569705379714597
YRI,test,9,17,4303101,0.00319703823581802
YRI,test,9,18,2344168,0.00174162649846728
YRI,test,9,19,1247073,9.265271867558512e-4
YRI,test,9,20,655808,4.872400743917808e-4
YRI,test,9,21,345051,2.563595974873109e-4
YRI,test,9,22,184508,1.37082334533703e-4
YRI,test,9,23,101913,7.571743208605195e-5
YRI,test,9,24,59511,4.4214379920844615e-5
YRI,test,9,25,37592,2.792940750423268e-5
YRI,test,9,26,25588,1.9010898042623585e-5
YRI,test,9,27,18420,1.3685350240156574e-5
YRI,test,9,28,14296,1.0621377146214895e-5
YRI,test,9,29,11253,8.360545399157541e-6
YRI,test,9,30,9279,6.893939461368775e-6
YRI,test,9,31,7910,5.876825211706759e-6
YRI,test,9,32,6538,4.857482077640808e-6
YRI,test,9,33,5386,4.001590466530038e-6
YRI,test,9,34,4563,3.390133178384063e-6
YRI,test,9,35,3769,2.800221772809453e-6
YRI,test,9,36,3099,2.302437589264127e-6
YRI,test,9,37,2649,1.9681049286739828e-6
YRI,test,9,38,2152,1.598853079088868e-6
YRI,test,9,39,1746,1.29721072308976e-6
YRI,test,9,40,1294,9.613921395636591e-7
YRI,test,9,41,991,7.362748147662956e-7
YRI,test,9,42,786,5.839677138307854e-7
YRI,test,9,43,661,4.910975303335231e-7
YRI,test,9,44,573,4.257169211514504e-7
YRI,test,9,45,507,3.766814642648959e-7
YRI,test,9,46,389,2.8901201104348033e-07
YRI,test,9,47,319,2.370047082850134e-7
YRI,test,9,48,297,2.2065955598949525e-7
YRI,test,9,49,277,2.058003266299333e-7
YRI,test,9,50,221,1.6419448442315977e-7
YRI,test,9,51,176,1.3076121836414533e-7
