peak,n,d,condition,epoch,fst,f2
TRUE,20,2,winsfs_b500_w500,47,0.32499160664554577,5.667909318223288e-4
TRUE,20,2,winsfs_b500_w500,48,0.3249910121533912,5.667897123006278e-4
TRUE,20,2,winsfs_b500_w500,49,0.324990424106935,5.667885346665869e-4
TRUE,20,2,winsfs_b500_w500,50,0.32498984368097317,5.667873970315656e-4
TRUE,20,2,winsfs_b500_w500,51,0.32498927168128855,5.667862971822567e-4
TRUE,20,2,winsfs_b500_w500,52,0.3249887088258296,5.667852334101704e-4
TRUE,20,2,winsfs_b500_w500,53,0.3249881555788616,5.66784203878996e-4
TRUE,20,2,winsfs_b500_w500,54,0.3249876123112315,5.66783206995703e-4
TRUE,20,2,winsfs_b500_w500,55,0.32498707925876186,5.667822411617778e-4
TRUE,20,2,winsfs_b500_w500,56,0.3249865565699726,5.667813049823604e-4
TRUE,20,2,winsfs_b500_w500,57,0.32498604430264894,5.667803970507172e-4
TRUE,20,2,winsfs_b500_w500,58,0.32498554247166167,5.667795160499867e-4
TRUE,20,2,winsfs_b500_w500,59,0.3249850510229158,5.667786607562084e-4
TRUE,20,2,winsfs_b500_w500,60,0.32498456988506685,5.667778300879884e-4
TRUE,20,2,winsfs_b500_w500,61,0.32498409890808766,5.667770228463433e-4
TRUE,20,2,winsfs_b500_w500,62,0.32498363796883123,5.667762380686405e-4
TRUE,20,2,winsfs_b500_w500,63,0.32498318686291966,5.667754747299592e-4
TRUE,20,2,winsfs_b500_w500,64,0.3249827454465955,5.667747320237726e-4
TRUE,20,2,winsfs_b500_w500,65,0.3249823134733793,5.667740089103852e-4
TRUE,20,2,winsfs_b500_w500,66,0.32498189076834766,5.667733046694185e-4
TRUE,20,2,winsfs_b500_w500,67,0.3249814771243714,5.667726185519271e-4
TRUE,20,2,winsfs_b500_w500,68,0.3249810722805456,5.667719497220586e-4
TRUE,20,2,winsfs_b500_w500,69,0.32498067605225656,5.667712975459848e-4
TRUE,20,2,winsfs_b500_w500,70,0.3249802881980434,5.66770661300458e-4
TRUE,20,2,winsfs_b500_w500,71,0.324979908517422,5.667700404056647e-4
TRUE,20,2,winsfs_b500_w500,72,0.3249795367543574,5.667694342185006e-4
TRUE,20,2,winsfs_b500_w500,73,0.32497917272696963,5.667688421952832e-4
TRUE,20,2,winsfs_b500_w500,74,0.3249788162067545,5.667682637929751e-4
TRUE,20,2,winsfs_b500_w500,75,0.3249784669788206,5.667676984812068e-4
TRUE,20,2,winsfs_b500_w500,76,0.32497812484740446,5.667671457746688e-4
TRUE,20,2,winsfs_b500_w500,77,0.32497778961056656,5.667666052211798e-4
TRUE,20,2,winsfs_b500_w500,78,0.32497746108247805,5.667660763705714e-4
TRUE,20,2,winsfs_b500_w500,79,0.3249771390385737,5.667655587636027e-4
TRUE,20,2,winsfs_b500_w500,80,0.32497682333559863,5.667650520780036e-4
TRUE,20,2,winsfs_b500_w500,81,0.32497651377533243,5.667645558844265e-4
TRUE,20,2,winsfs_b500_w500,82,0.32497621016509093,5.667640697636399e-4
TRUE,20,2,winsfs_b500_w500,83,0.32497591234685747,5.667635934502822e-4
TRUE,20,2,winsfs_b500_w500,84,0.32497562018091986,5.667631265930804e-4
TRUE,20,2,winsfs_b500_w500,85,0.3249753334695601,5.667626688755153e-4
TRUE,20,2,winsfs_b500_w500,86,0.3249750520784397,5.667622199610824e-4
TRUE,20,2,winsfs_b500_w500,87,0.3249747758501443,5.667617795663238e-4
TRUE,20,2,winsfs_b500_w500,88,0.32497450465060573,5.667613474602945e-4
TRUE,20,2,winsfs_b500_w500,89,0.32497423831307104,5.667609232994703e-4
TRUE,20,2,winsfs_b500_w500,90,0.32497397674747053,5.667605069458186e-4
TRUE,20,2,winsfs_b500_w500,91,0.324973719788789,5.667600980555252e-4
TRUE,20,2,winsfs_b500_w500,92,0.32497346733915417,5.667596964782263e-4
TRUE,20,2,winsfs_b500_w500,93,0.32497321921888067,5.667593018570562e-4
TRUE,20,2,winsfs_b500_w500,94,0.3249729753668307,5.667589141227286e-4
TRUE,20,2,winsfs_b500_w500,95,0.3249727356446276,5.667585330366271e-4
TRUE,20,2,winsfs_b500_w500,96,0.32497249995468935,5.667581583555172e-4
TRUE,20,2,winsfs_b500_w500,97,0.3249722681724307,5.667577899263957e-4
TRUE,20,2,winsfs_b500_w500,98,0.32497204022152515,5.667574275971355e-4
TRUE,20,2,winsfs_b500_w500,99,0.3249718159758626,5.667570711239957e-4
TRUE,20,2,winsfs_b500_w500,100,0.32497159535887543,5.667567204120732e-4
TRUE,20,4,realsfs,3,0.04179825748617107,8.580646892569813e-4
TRUE,20,4,realsfs,5,0.16731676758371272,6.046089819016375e-4
TRUE,20,4,realsfs,7,0.2827864534355638,5.725126661771743e-4
TRUE,20,4,realsfs,10,0.3242228227820483,5.66897297253138e-4
TRUE,20,4,realsfs,13,0.32497979759611534,5.667244486706194e-4
TRUE,20,4,realsfs,16,0.32499665717893617,5.666678453309248e-4
TRUE,20,4,realsfs,19,0.32500019449558093,5.666282555761802e-4
TRUE,20,4,realsfs,22,0.3249290884785439,5.665729906179823e-4
TRUE,20,4,realsfs,25,0.3250036589267667,5.665634770379485e-4
TRUE,20,4,realsfs,28,0.3249911547753876,5.665584043382187e-4
TRUE,20,4,realsfs,31,0.32500329426474334,5.665559468472576e-4
TRUE,20,4,realsfs,34,0.3249985940569622,5.665543538033892e-4
TRUE,20,4,realsfs,37,0.3250029238196859,5.665527865385139e-4
TRUE,20,4,realsfs,40,0.3250012086221234,5.665512698959433e-4
TRUE,20,4,realsfs,43,0.3250025078212637,5.665506728320748e-4
TRUE,20,4,realsfs,46,0.32500271510542383,5.665503054747973e-4
TRUE,20,4,realsfs,49,0.3250021467010608,5.66549843595885e-4
TRUE,20,4,realsfs,52,0.3250035923864657,5.665492265471575e-4
TRUE,20,4,realsfs,55,0.32500144557264277,5.665481711543513e-4
TRUE,20,4,realsfs,58,0.32500122005142723,5.665481694646225e-4
TRUE,20,4,realsfs,61,0.3250007193079047,5.665481770283635e-4
TRUE,20,4,realsfs,63,0.32500074471403334,5.665479206676182e-4
TRUE,20,4,realsfs,65,0.32500097701318065,5.665478449472839e-4
TRUE,20,4,realsfs,67,0.3250010735897374,5.665478014079128e-4
TRUE,20,4,realsfs,69,0.3250011056241126,5.665477702982808e-4
TRUE,20,4,realsfs,71,0.3250011110322693,5.665477450209933e-4
TRUE,20,4,realsfs,73,0.32500110574357,5.66547722589491e-4
TRUE,20,4,realsfs,75,0.3250010962298018,5.66547701581973e-4
TRUE,20,4,realsfs,77,0.3250010851151522,5.6654768127685e-4
TRUE,20,4,realsfs,79,0.3250010734618758,5.665476614561745e-4
TRUE,20,4,realsfs,81,0.3250010616466135,5.665476418832434e-4
TRUE,20,4,realsfs,83,0.3250010498031364,5.665476225094758e-4
TRUE,20,4,realsfs,85,0.3250010380182203,5.665476033312728e-4
TRUE,20,4,realsfs,87,0.32500102627258665,5.665475843453143e-4
TRUE,20,4,realsfs,89,0.3250010145841034,5.665475654765527e-4
TRUE,20,4,realsfs,91,0.32500100292180656,5.665475467675605e-4
TRUE,20,4,realsfs,93,0.32500099133473165,5.665475282487067e-4
TRUE,20,4,realsfs,95,0.3250009797708942,5.665475098857144e-4
TRUE,20,4,realsfs,97,0.32500096824702174,5.665474916292987e-4
TRUE,20,4,realsfs,99,0.3250009567574394,5.665474735346872e-4
TRUE,20,4,realsfs,101,0.32500094531621265,5.6654745561599e-4
TRUE,20,4,winsfs_b500_w100,1,0.3241738565117222,5.679879465568893e-4
TRUE,20,4,winsfs_b500_w100,2,0.32452612231588857,5.679231828768447e-4
TRUE,20,4,winsfs_b500_w100,3,0.32452158498303085,5.679058849403099e-4
TRUE,20,4,winsfs_b500_w100,4,0.32451723991978115,5.678970713629036e-4
TRUE,20,4,winsfs_b500_w100,5,0.32451493463019143,5.678921385468764e-4
TRUE,20,4,winsfs_b500_w100,6,0.32451372165750164,5.678892720729763e-4
TRUE,20,4,winsfs_b500_w100,7,0.3245131012480569,5.67887583206641e-4
TRUE,20,4,winsfs_b500_w100,8,0.3245128112838944,5.678865904119436e-4
TRUE,20,4,winsfs_b500_w100,9,0.3245127060517715,5.678860165374047e-4
TRUE,20,4,winsfs_b500_w100,10,0.3245127009272319,5.678856953459286e-4
TRUE,20,4,winsfs_b500_w100,11,0.3245127455699279,5.67885524343808e-4
TRUE,20,4,winsfs_b500_w100,12,0.3245128099017508,5.678854396827582e-4
TRUE,20,4,winsfs_b500_w100,13,0.3245128762267977,5.678854013756558e-4
TRUE,20,4,winsfs_b500_w100,14,0.32451293456659935,5.678853847186329e-4
TRUE,20,4,winsfs_b500_w100,15,0.3245129798635268,5.678853750036563e-4
TRUE,20,4,winsfs_b500_w100,16,0.32451301011829314,5.678853638024251e-4
TRUE,20,4,winsfs_b500_w100,17,0.3245130251881476,5.678853468581588e-4
TRUE,20,4,winsfs_b500_w100,18,0.3245130260176047,5.678853224777158e-4
TRUE,20,4,winsfs_b500_w100,19,0.324513014134226,5.678852905277264e-4
TRUE,20,4,winsfs_b500_w100,20,0.3245129913364438,5.67885251822345e-4
TRUE,20,4,winsfs_b500_w100,21,0.32451295943930303,5.678852075548433e-4
TRUE,20,4,winsfs_b500_w100,22,0.3245129201616357,5.678851591235624e-4
TRUE,20,4,winsfs_b500_w100,23,0.3245128751094622,5.678851078820716e-4
TRUE,20,4,winsfs_b500_w100,24,0.32451282567742096,5.678850551255287e-4
TRUE,20,4,winsfs_b500_w100,25,0.3245127730830372,5.678850020001071e-4
TRUE,20,4,winsfs_b500_w100,26,0.32451271829621103,5.678849493478789e-4
TRUE,20,4,winsfs_b500_w100,27,0.3245126622109176,5.678848980200542e-4
TRUE,20,4,winsfs_b500_w100,28,0.32451260548932115,5.678848485525201e-4
TRUE,20,4,winsfs_b500_w100,29,0.32451254864098683,5.678848012925279e-4
TRUE,20,4,winsfs_b500_w100,30,0.3245124921495054,5.678847566858641e-4
TRUE,20,4,winsfs_b500_w100,31,0.3245124363220859,5.6788471484781e-4
TRUE,20,4,winsfs_b500_w100,32,0.32451238138124266,5.678846758655137e-4
TRUE,20,4,winsfs_b500_w100,33,0.3245123275327628,5.678846397492197e-4
TRUE,20,4,winsfs_b500_w100,34,0.3245122748763931,5.678846064596909e-4
TRUE,20,4,winsfs_b500_w100,35,0.3245122235313437,5.678845760007232e-4
TRUE,20,4,winsfs_b500_w100,36,0.3245121735024938,5.678845482097286e-4
TRUE,20,4,winsfs_b500_w100,37,0.32451212482026237,5.678845229475474e-4
TRUE,20,4,winsfs_b500_w100,38,0.32451207749392214,5.678845000843665e-4
TRUE,20,4,winsfs_b500_w100,39,0.32451203152915103,5.678844795132342e-4
TRUE,20,4,winsfs_b500_w100,40,0.32451198688126165,5.678844610686309e-4
TRUE,20,4,winsfs_b500_w100,41,0.32451194351224727,5.678844445716755e-4
TRUE,20,4,winsfs_b500_w100,42,0.3245119014106248,5.678844299157666e-4
TRUE,20,4,winsfs_b500_w100,43,0.3245118605177292,5.678844169408011e-4
TRUE,20,4,winsfs_b500_w100,44,0.32451182080030344,5.678844055242107e-4
TRUE,20,4,winsfs_b500_w100,45,0.3245117822379349,5.678843955435788e-4
TRUE,20,4,winsfs_b500_w100,46,0.3245117447718995,5.678843869195827e-4
TRUE,20,4,winsfs_b500_w100,47,0.3245117083854848,5.678843795272686e-4
TRUE,20,4,winsfs_b500_w100,48,0.3245116730325705,5.678843732741887e-4
TRUE,20,4,winsfs_b500_w100,49,0.3245116387016232,5.678843680902733e-4
TRUE,20,4,winsfs_b500_w100,50,0.32451160534154944,5.678843638725944e-4
TRUE,20,4,winsfs_b500_w100,51,0.3245115729582518,5.678843606149366e-4
TRUE,20,4,winsfs_b500_w100,52,0.32451154147755695,5.678843581904213e-4
TRUE,20,4,winsfs_b500_w100,53,0.3245115109236965,5.678843565911142e-4
TRUE,20,4,winsfs_b500_w100,54,0.3245114812566385,5.67884355733513e-4
TRUE,20,4,winsfs_b500_w100,55,0.3245114524614556,5.678843556069759e-4
TRUE,20,4,winsfs_b500_w100,56,0.3245114245116677,5.678843561151612e-4
TRUE,20,4,winsfs_b500_w100,57,0.32451139741480217,5.678843573440468e-4
TRUE,20,4,winsfs_b500_w100,58,0.32451137113289513,5.678843591534542e-4
TRUE,20,4,winsfs_b500_w100,59,0.3245113456646597,5.678843615778246e-4
TRUE,20,4,winsfs_b500_w100,60,0.3245113209945896,5.678843645743545e-4
TRUE,20,4,winsfs_b500_w100,61,0.32451129710324217,5.678843681096983e-4
TRUE,20,4,winsfs_b500_w100,62,0.3245112739763426,5.678843721711329e-4
TRUE,20,4,winsfs_b500_w100,63,0.3245112516208791,5.678843767674978e-4
TRUE,20,4,winsfs_b500_w100,64,0.32451123001245297,5.678843818840661e-4
TRUE,20,4,winsfs_b500_w100,65,0.32451120913009274,5.678843874550184e-4
TRUE,20,4,winsfs_b500_w100,66,0.32451118898030135,5.678843935071549e-4
TRUE,20,4,winsfs_b500_w100,67,0.32451116954360426,5.678844000358313e-4
TRUE,20,4,winsfs_b500_w100,68,0.324511150809464,5.678844070072026e-4
TRUE,20,4,winsfs_b500_w100,69,0.3245111327426468,5.678844143698184e-4
TRUE,20,4,winsfs_b500_w100,70,0.32451111537596816,5.678844222077775e-4
TRUE,20,4,winsfs_b500_w100,71,0.32451109866762706,5.678844304630462e-4
TRUE,20,4,winsfs_b500_w100,72,0.3245110826153272,5.678844391022498e-4
TRUE,20,4,winsfs_b500_w100,73,0.3245110672086606,5.678844481644452e-4
TRUE,20,4,winsfs_b500_w100,74,0.3245110524133729,5.678844575680478e-4
TRUE,20,4,winsfs_b500_w100,75,0.3245110382430795,5.678844673715451e-4
TRUE,20,4,winsfs_b500_w100,76,0.32451102466801107,5.678844774961036e-4
TRUE,20,4,winsfs_b500_w100,77,0.3245110116900622,5.678844880029111e-4
TRUE,20,4,winsfs_b500_w100,78,0.32451099928261395,5.678844988193898e-4
TRUE,20,4,winsfs_b500_w100,79,0.3245109874390996,5.678845099789775e-4
TRUE,20,4,winsfs_b500_w100,80,0.3245109761364053,5.678845214419049e-4
TRUE,20,4,winsfs_b500_w100,81,0.32451096537133295,5.678845331926612e-4
TRUE,20,4,winsfs_b500_w100,82,0.32451095512705735,5.678845452499215e-4
TRUE,20,4,winsfs_b500_w100,83,0.3245109453880001,5.67884557574159e-4
TRUE,20,4,winsfs_b500_w100,84,0.3245109361463709,5.678845701572448e-4
TRUE,20,4,winsfs_b500_w100,85,0.3245109273680705,5.678845829788141e-4
TRUE,20,4,winsfs_b500_w100,86,0.32451091906249246,5.67884596028068e-4
TRUE,20,4,winsfs_b500_w100,87,0.32451091120331965,5.678846093275687e-4
TRUE,20,4,winsfs_b500_w100,88,0.3245109037888154,5.678846228387544e-4
TRUE,20,4,winsfs_b500_w100,89,0.32451089678543293,5.678846365222646e-4
TRUE,20,4,winsfs_b500_w100,90,0.3245108901950529,5.678846504099148e-4
TRUE,20,4,winsfs_b500_w100,91,0.32451088400974043,5.678846644894739e-4
TRUE,20,4,winsfs_b500_w100,92,0.32451087819897656,5.678846787220876e-4
TRUE,20,4,winsfs_b500_w100,93,0.3245108727579419,5.678846930878053e-4
TRUE,20,4,winsfs_b500_w100,94,0.3245108676787576,5.678847076174239e-4
TRUE,20,4,winsfs_b500_w100,95,0.32451086293485093,5.678847222717293e-4
TRUE,20,4,winsfs_b500_w100,96,0.32451085853005707,5.678847370031276e-4
TRUE,20,4,winsfs_b500_w100,97,0.3245108544318667,5.678847518844239e-4
TRUE,20,4,winsfs_b500_w100,98,0.32451085064219065,5.678847668088399e-4
TRUE,20,4,winsfs_b500_w100,99,0.3245108471709513,5.678847819165402e-4
TRUE,20,4,winsfs_b500_w100,100,0.3245108439595252,5.678847970142344e-4
TRUE,20,4,winsfs_b500_w250,1,0.3160257550443801,5.677603110823757e-4
TRUE,20,4,winsfs_b500_w250,2,0.32433068627337586,5.66934358852226e-4
TRUE,20,4,winsfs_b500_w250,3,0.3249739626345486,5.668623575347808e-4
TRUE,20,4,winsfs_b500_w250,4,0.3250476352099832,5.668406850672696e-4
TRUE,20,4,winsfs_b500_w250,5,0.32505521804139187,5.668282806042828e-4
TRUE,20,4,winsfs_b500_w250,6,0.32505346731154383,5.66819730336867e-4
TRUE,20,4,winsfs_b500_w250,7,0.32505078442792756,5.66813456855122e-4
TRUE,20,4,winsfs_b500_w250,8,0.3250484801794074,5.66808707275238e-4
TRUE,20,4,winsfs_b500_w250,9,0.3250466670969301,5.668050391766903e-4
TRUE,20,4,winsfs_b500_w250,10,0.32504526446969734,5.66802167135141e-4
TRUE,20,4,winsfs_b500_w250,11,0.3250441804945401,5.667998963832544e-4
TRUE,20,4,winsfs_b500_w250,12,0.32504334127720635,5.667980888579544e-4
TRUE,20,4,winsfs_b500_w250,13,0.32504269093400406,5.667966434901011e-4
TRUE,20,4,winsfs_b500_w250,14,0.32504218756925957,5.667954846439592e-4
TRUE,20,4,winsfs_b500_w250,15,0.32504179943961437,5.667945544721599e-4
TRUE,20,4,winsfs_b500_w250,16,0.3250415023121151,5.667938082158632e-4
TRUE,20,4,winsfs_b500_w250,17,0.3250412773906684,5.667932106576315e-4
TRUE,20,4,winsfs_b500_w250,18,0.3250411099062473,5.667927337856735e-4
TRUE,20,4,winsfs_b500_w250,19,0.32504098827533573,5.667923552753452e-4
TRUE,20,4,winsfs_b500_w250,20,0.32504090319134726,5.667920570718962e-4
TRUE,20,4,winsfs_b500_w250,21,0.32504084716860243,5.667918244096745e-4
TRUE,20,4,winsfs_b500_w250,22,0.3250408142070633,5.667916453718103e-4
TRUE,20,4,winsfs_b500_w250,23,0.3250407993991096,5.667915100896368e-4
TRUE,20,4,winsfs_b500_w250,24,0.3250407987233794,5.667914103955449e-4
TRUE,20,4,winsfs_b500_w250,25,0.32504080893005083,5.667913396253805e-4
TRUE,20,4,winsfs_b500_w250,26,0.32504082732523065,5.667912921362646e-4
TRUE,20,4,winsfs_b500_w250,27,0.32504085172946606,5.667912634038124e-4
TRUE,20,4,winsfs_b500_w250,28,0.32504088035024903,5.667912495453921e-4
TRUE,20,4,winsfs_b500_w250,29,0.3250409117146839,5.667912474040742e-4
TRUE,20,4,winsfs_b500_w250,30,0.32504094466139943,5.667912543348221e-4
TRUE,20,4,winsfs_b500_w250,31,0.3250409782032278,5.667912681065556e-4
TRUE,20,4,winsfs_b500_w250,32,0.32504101156692006,5.667912869460496e-4
TRUE,20,4,winsfs_b500_w250,33,0.32504104418285595,5.667913094300792e-4
TRUE,20,4,winsfs_b500_w250,34,0.3250410755218015,5.667913342394626e-4
TRUE,20,4,winsfs_b500_w250,35,0.32504110524225055,5.66791360468316e-4
TRUE,20,4,winsfs_b500_w250,36,0.32504113308681476,5.667913873136891e-4
TRUE,20,4,winsfs_b500_w250,37,0.3250411588300021,5.66791414124168e-4
TRUE,20,4,winsfs_b500_w250,38,0.3250411823341481,5.667914403363896e-4
TRUE,20,4,winsfs_b500_w250,39,0.3250412035682564,5.667914657425104e-4
TRUE,20,4,winsfs_b500_w250,40,0.3250412224320872,5.667914898661775e-4
TRUE,20,4,winsfs_b500_w250,41,0.3250412389654345,5.6679151266295e-4
TRUE,20,4,winsfs_b500_w250,42,0.32504125317935284,5.667915338434037e-4
TRUE,20,4,winsfs_b500_w250,43,0.3250412651136645,5.667915534013599e-4
TRUE,20,4,winsfs_b500_w250,44,0.3250412748649482,5.667915712748884e-4
TRUE,20,4,winsfs_b500_w250,45,0.3250412824892975,5.667915874030147e-4
TRUE,20,4,winsfs_b500_w250,46,0.32504128806485816,5.66791601834956e-4
TRUE,20,4,winsfs_b500_w250,47,0.3250412917238852,5.667916146557543e-4
TRUE,20,4,winsfs_b500_w250,48,0.3250412935525473,5.66791625875965e-4
TRUE,20,4,winsfs_b500_w250,49,0.32504129363791645,5.667916355554737e-4
TRUE,20,4,winsfs_b500_w250,50,0.3250412921346055,5.667916438707777e-4
TRUE,20,4,winsfs_b500_w250,51,0.32504128908145025,5.667916507201232e-4
TRUE,20,4,winsfs_b500_w250,52,0.3250412846295709,5.66791656363632e-4
TRUE,20,4,winsfs_b500_w250,53,0.3250412788752516,5.66791660830617e-4
TRUE,20,4,winsfs_b500_w250,54,0.3250412719014627,5.667916641872844e-4
TRUE,20,4,winsfs_b500_w250,55,0.32504126382022475,5.667916665916988e-4
TRUE,20,4,winsfs_b500_w250,56,0.32504125471008966,5.667916680860052e-4
TRUE,20,4,winsfs_b500_w250,57,0.3250412446785188,5.66791668807808e-4
TRUE,20,4,winsfs_b500_w250,58,0.3250412337956791,5.667916687986635e-4
TRUE,20,4,winsfs_b500_w250,59,0.32504122212945313,5.667916681321849e-4
TRUE,20,4,winsfs_b500_w250,60,0.32504120977104567,5.66791666920641e-4
TRUE,20,4,winsfs_b500_w250,61,0.325041196782112,5.667916652030411e-4
TRUE,20,4,winsfs_b500_w250,62,0.3250411832336386,5.667916631015287e-4
TRUE,20,4,winsfs_b500_w250,63,0.3250411691816555,5.667916605945238e-4
TRUE,20,4,winsfs_b500_w250,64,0.32504115468589573,5.667916578188926e-4
TRUE,20,4,winsfs_b500_w250,65,0.32504113981227845,5.667916548246162e-4
TRUE,20,4,winsfs_b500_w250,66,0.3250411245807954,5.66791651612715e-4
TRUE,20,4,winsfs_b500_w250,67,0.3250411090554958,5.667916482125355e-4
TRUE,20,4,winsfs_b500_w250,68,0.32504109328252384,5.667916447695967e-4
TRUE,20,4,winsfs_b500_w250,69,0.32504107729569726,5.667916412554298e-4
TRUE,20,4,winsfs_b500_w250,70,0.3250410611217777,5.667916376481534e-4
TRUE,20,4,winsfs_b500_w250,71,0.3250410448151094,5.667916341109362e-4
TRUE,20,4,winsfs_b500_w250,72,0.3250410283839058,5.667916305794959e-4
TRUE,20,4,winsfs_b500_w250,73,0.3250410118590274,5.667916270879392e-4
TRUE,20,4,winsfs_b500_w250,74,0.32504099529075653,5.667916237250384e-4
TRUE,20,4,winsfs_b500_w250,75,0.3250409786491557,5.667916203743773e-4
TRUE,20,4,winsfs_b500_w250,76,0.3250409620033131,5.667916171753619e-4
TRUE,20,4,winsfs_b500_w250,77,0.3250409453449611,5.667916140687714e-4
TRUE,20,4,winsfs_b500_w250,78,0.3250409287074279,5.667916111164535e-4
TRUE,20,4,winsfs_b500_w250,79,0.32504091209762187,5.667916083201765e-4
TRUE,20,4,winsfs_b500_w250,80,0.325040895514343,5.667916056469259e-4
TRUE,20,4,winsfs_b500_w250,81,0.32504087899482087,5.667916031304308e-4
TRUE,20,4,winsfs_b500_w250,82,0.3250408625329182,5.667916008017717e-4
TRUE,20,4,winsfs_b500_w250,83,0.3250408461580265,5.6679159863603e-4
TRUE,20,4,winsfs_b500_w250,84,0.3250408298492294,5.667915966697763e-4
TRUE,20,4,winsfs_b500_w250,85,0.32504081363568504,5.667915948181358e-4
TRUE,20,4,winsfs_b500_w250,86,0.3250407974953658,5.66791593122802e-4
TRUE,20,4,winsfs_b500_w250,87,0.32504078148067916,5.667915916618331e-4
TRUE,20,4,winsfs_b500_w250,88,0.32504076555057765,5.667915903134225e-4
TRUE,20,4,winsfs_b500_w250,89,0.3250407497396243,5.667915891731243e-4
TRUE,20,4,winsfs_b500_w250,90,0.32504073402906,5.667915881824823e-4
TRUE,20,4,winsfs_b500_w250,91,0.32504071845017374,5.667915873737929e-4
TRUE,20,4,winsfs_b500_w250,92,0.32504070297780796,5.667915866966333e-4
TRUE,20,4,winsfs_b500_w250,93,0.32504068763162314,5.667915862165482e-4
TRUE,20,4,winsfs_b500_w250,94,0.3250406723879782,5.667915858267734e-4
TRUE,20,4,winsfs_b500_w250,95,0.3250406572781271,5.667915856261487e-4
TRUE,20,4,winsfs_b500_w250,96,0.3250406422882627,5.667915855622647e-4
TRUE,20,4,winsfs_b500_w250,97,0.32504062740909406,5.667915856145259e-4
TRUE,20,4,winsfs_b500_w250,98,0.32504061266901685,5.667915858478724e-4
TRUE,20,4,winsfs_b500_w250,99,0.3250405980459065,5.667915861677792e-4
TRUE,20,4,winsfs_b500_w250,100,0.3250405835392227,5.667915866209755e-4
TRUE,20,4,winsfs_b500_w500,1,0.28999502196201626,5.70852675323396e-4
TRUE,20,4,winsfs_b500_w500,2,0.3186966523423164,5.672249207576671e-4
TRUE,20,4,winsfs_b500_w500,3,0.32328224586965776,5.667815299791798e-4
TRUE,20,4,winsfs_b500_w500,4,0.3244805236343804,5.666702228655569e-4
TRUE,20,4,winsfs_b500_w500,5,0.3248382170427385,5.666320657635243e-4
TRUE,20,4,winsfs_b500_w500,6,0.32495612927867545,5.666139126617687e-4
TRUE,20,4,winsfs_b500_w500,7,0.32499735601778706,5.666026949293806e-4
TRUE,20,4,winsfs_b500_w500,8,0.32501174123714044,5.665945717496945e-4
TRUE,20,4,winsfs_b500_w500,9,0.32501614853579525,5.665881847206332e-4
TRUE,20,4,winsfs_b500_w500,10,0.3250167484417216,5.665829474196778e-4
TRUE,20,4,winsfs_b500_w500,11,0.3250159268198954,5.665785522850388e-4
TRUE,20,4,winsfs_b500_w500,12,0.32501463684892545,5.66574810385942e-4
TRUE,20,4,winsfs_b500_w500,13,0.32501326211820364,5.665715924341805e-4
TRUE,20,4,winsfs_b500_w500,14,0.3250119521643394,5.665688038617234e-4
TRUE,20,4,winsfs_b500_w500,15,0.325010758721,5.665663723917725e-4
TRUE,20,4,winsfs_b500_w500,16,0.3250096928355178,5.665642413676979e-4
TRUE,20,4,winsfs_b500_w500,17,0.32500874928076234,5.665623655875395e-4
TRUE,20,4,winsfs_b500_w500,18,0.32500791696350934,5.665607081901534e-4
TRUE,20,4,winsfs_b500_w500,19,0.325007183501136,5.665592391344295e-4
TRUE,20,4,winsfs_b500_w500,20,0.3250065369576428,5.665579333280206e-4
TRUE,20,4,winsfs_b500_w500,21,0.3250059665563175,5.665567698478672e-4
TRUE,20,4,winsfs_b500_w500,22,0.3250054628302483,5.6655573107972e-4
TRUE,20,4,winsfs_b500_w500,23,0.32500501752256405,5.665548019279319e-4
TRUE,20,4,winsfs_b500_w500,24,0.32500462350433873,5.66553969568311e-4
TRUE,20,4,winsfs_b500_w500,25,0.3250042746473924,5.665532229790143e-4
TRUE,20,4,winsfs_b500_w500,26,0.3250039655740419,5.665525524973127e-4
TRUE,20,4,winsfs_b500_w500,27,0.3250036917277179,5.665519499420787e-4
TRUE,20,4,winsfs_b500_w500,28,0.3250034490782989,5.66551407976242e-4
TRUE,20,4,winsfs_b500_w500,29,0.3250032341114077,5.665509202149165e-4
TRUE,20,4,winsfs_b500_w500,30,0.3250030438015745,5.665504811542358e-4
TRUE,20,4,winsfs_b500_w500,31,0.3250028754405059,5.665500857522209e-4
TRUE,20,4,winsfs_b500_w500,32,0.3250027266757368,5.665497297322784e-4
TRUE,20,4,winsfs_b500_w500,33,0.32500259538683035,5.665494090796062e-4
TRUE,20,4,winsfs_b500_w500,34,0.3250024797614792,5.665491203815446e-4
TRUE,20,4,winsfs_b500_w500,35,0.32500237812847216,5.665488605581998e-4
TRUE,20,4,winsfs_b500_w500,36,0.3250022890457716,5.665486268277596e-4
TRUE,20,4,winsfs_b500_w500,37,0.32500221118337064,5.665484166769204e-4
TRUE,20,4,winsfs_b500_w500,38,0.32500214339100875,5.665482278764963e-4
TRUE,20,4,winsfs_b500_w500,39,0.3250020846218468,5.665480584669439e-4
TRUE,20,4,winsfs_b500_w500,40,0.3250020339337537,5.665479065902446e-4
TRUE,20,4,winsfs_b500_w500,41,0.32500199045858563,5.665477705506195e-4
TRUE,20,4,winsfs_b500_w500,42,0.3250019534609475,5.665476489769227e-4
TRUE,20,4,winsfs_b500_w500,43,0.32500192224671837,5.6654754043167e-4
TRUE,20,4,winsfs_b500_w500,44,0.3250018961918204,5.66547443711668e-4
